OBJECTID,BSM,YSDM,DLBM,DLMC,XZDWYBH,XZDWBH,CD,KD,XZDWMJ,XZDWMC,QSDWDM1,QSDWMC1,QSDWDM2,QSDWMC2,KCTBBH1,KCTBDWDM1,KCTBBH2,KCTBDWDM2,QSXZ,KCBL,BGJLH,BGRQ,SHAPE_Leng,DLBZ
18439,69964,2001020100,111,河流水面,59984,10,1323.1,4.7,6218.57,河流水面,530702205201,产构村民委员会,530702205201,产构村民委员会,17,530702205201,9,530702205201,20,0.5,,,1323.088503, 
19346,69449,2001020100,104,农村道路,59206,127,41.9,2.3,96.37,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,17,530702202205,216,530702202205,30,0.5,,,41.88908184, 
19994,68611,2001020100,104,农村道路,59023,65,158.4,2.3,364.32,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,17,530702202205,58,530702202205,30,0.5,,,158.4423616, 
20420,69578,2001020100,104,农村道路,59306,174,51.8,2.7,139.86,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,17,530702202205,164,530702202205,30,0.5,,,51.77182767, 
20461,71405,2001020100,117,沟渠,60345,19,839.3,2.7,2266.11,沟渠,530702205201,产构村民委员会,,,17,530702205201,,,30,1,,,839.3484173, 
21186,50159,2001020100,104,农村道路,39870,52,392.3,2.7,1059.21,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,17,530702201207,390,530702201207,30,0.5,,2011/3/27 0:00,392.2894241, 
21488,48927,2001020100,104,农村道路,38650,20,915.3,2.7,2471.31,农村道路,530702201207,光乐村民委员会,530702201207,光乐村民委员会,17,530702201207,391,530702201207,30,0.5,,2011/3/27 0:00,915.2967291, 
25495,33273,2001020100,117,沟渠,22723,50,133.9,1.5,200.85,沟渠,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,17,530702005201,8,530702005201,30,0.5,,2015/2/6 0:00,,
26507,37411,2001020100,117,沟渠,27587,56,77,1.3,100.1,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,17,530702005203,30,530702005203,30,0.5,,2015/2/7 0:00,,
27448,22662,2001020100,104,农村道路,11659,11,56.6,2.5,141.5,农村道路,530702004203,中济社区居委会,530702004203,中济社区居委会,17,530702004203,16,530702004203,30,0.5,,2014/9/3 0:00,,
27534,22645,2001020100,117,沟渠,11642,12,60.8,2.8,170.24,沟渠,530702004203,中济社区居委会,530702004202,龙泉社区居委会,17,530702004203,1128,530702004202,30,0.5,,2014/9/3 0:00,,
28349,37468,2001020100,117,沟渠,27700,71,28.5,1.3,37.05,沟渠,530702005203,金山街道办事处东元社区居委会,530702005201,金山街道办事处金山社区居委会,17,530702005203,41,530702005203,30,0.5,,2015/2/7 0:00,,
28363,37175,2001020100,117,沟渠,27552,38,28.5,8,228,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,17,530702005203,16,530702005203,30,0.5,,2015/2/7 0:00,,
28480,72846,2001020100,117,沟渠,33808,7870,46,1.6,73.6,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,17,530702006201,3595,530702006201,30,0.5,,2015/2/7 0:00,,
28560,72848,2001020100,117,沟渠,33732,28,41.8,2.2,91.96,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,17,530702006201,12,530702006201,30,0.5,,2015/2/7 0:00,,
28932,37870,2001020100,117,沟渠,27513,28,15.6,8,124.8,沟渠,530702005203,金山街道办事处东元社区居委会,530702005201,金山街道办事处金山社区居委会,17,530702005203,1168,530702005201,30,0.5,,2015/2/7 0:00,,
32877,43871,2001020100,117,沟渠,33805,34,18.7,1.5,28.05,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,17,530702006201,23,530702006201,30,0.5,,2015/2/7 0:00,,
34789,43846,2001020100,117,沟渠,33765,27,32.1,1.5,48.15,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,17,530702006201,16,530702006201,30,0.5,,2015/2/7 0:00,,
36997,46896,2001020100,117,沟渠,37731,61,25.3,1.2,30.36,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,17,530702006202,28,530702006202,30,0.5,,2015/2/7 0:00,,
37100,47688,2001020100,117,沟渠,37504,53,77.7,3.2,248.64,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,17,530702006202,18,530702006202,30,0.5,,2015/2/7 0:00,,
41465,15986,2001020100,104,农村道路,5218,26,11.5,5.7,65.55,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,17,530702007201,42,530702007201,30,0.5,,2015/2/8 0:00,,
41976,15987,2001020100,104,农村道路,5219,27,41,5.7,233.7,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,17,530702007201,42,530702007201,30,0.5,,2015/2/8 0:00,,
45207,24088,2001020100,104,农村道路,13238,18,222.9,2.4,534.96,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,17,530702201201,61,530702201201,30,0.5,,2015/3/10 0:00,,
46011,34218,2001020100,117,沟渠,24064,43,106.1,1.6,169.76,沟渠,530702004206,玉龙县飞地,530702004206,玉龙县飞地,17,530702004206,310,530702004206,30,0.5,,2016/3/1 0:00,,
48148,29199,2001020100,104,农村道路,18763,14,23.4,3.7,86.58,农村道路,530702001206,义尚社区居委会,530702001206,义尚社区居委会,17,530702001206,293,530702001206,30,0.5,,2018/2/6 0:00,,
48152,29078,2001020100,104,农村道路,18623,12,23.4,3.7,86.58,农村道路,530702001206,义尚社区居委会,530702001206,义尚社区居委会,17,530702001206,293,530702001206,30,0.5,,2018/2/6 0:00,,
50988,34427,2001020100,111,河流水面,23949,37,53.7,18.4,988.08,河流水面,530702004206,玉龙县飞地,530702004206,玉龙县飞地,17,530702004206,15,530702004206,20,0.5,,2016/3/2 0:00,,
53431,21473,2001020100,117,沟渠,11613,6,20.2,2.8,56.56,沟渠,530702004203,中济社区居委会,530702004203,中济社区居委会,17,530702004203,14,530702004203,30,0.5,,2018/2/26 0:00,,
54365,23269,2001020100,111,河流水面,12719,8,30.3,8,242.4,河流水面,530702003206,清溪社区居委会,530702003206,清溪社区居委会,17,530702003206,34,530702003206,20,0.5,,2016/3/2 0:00,,
54909,21477,2001020100,111,河流水面,11617,3,124.3,8,994.4,河流水面,530702003206,清溪社区居委会,530702003206,清溪社区居委会,17,530702003206,34,530702003206,20,0.5,,2016/3/2 0:00,,
60766,36583,2001020100,117,沟渠,27687,38,56.7,1.8,102.06,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,17,530702006203,31,530702006203,30,0.5,,2017/1/21 0:00,,
61066,37845,2001020100,117,沟渠,27436,16,37.9,8,303.2,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,17,530702005203,8,530702005203,30,0.5,,2017/1/21 0:00,,
1814,12287,2001020100,104,农村道路,1455,16,51.2,1.7,87.04,农村道路,530702203201,大东村民委员会,,,18,530702203201,,,30,1,,,51.20200388, 
3344,20213,2001020100,104,农村道路,12537,12,486.1,2.5,1215.25,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,18,530702201201,22,530702201201,30,0.5,,,486.140668, 
4033,26139,2001020100,104,农村道路,15481,42,13,8.5,110.5,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,18,530702004201,31,530702004201,30,0.5,,,13.04412902, 
4097,23595,2001020100,104,农村道路,13264,23,555.6,2.5,1389,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,18,530702201201,42,530702201201,30,0.5,,,555.6039267, 
5356,25875,2001020100,117,沟渠,15341,27,75.8,4.8,363.84,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,18,530702004201,17,530702004201,30,0.5,,,75.75337628, 
8032,38250,2001020100,117,沟渠,29747,73,24.1,3.2,77.12,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,18,530702002205,32,530702002205,30,0.5,,,24.11434631, 
8954,42774,2001020100,104,农村道路,34693,13,20.6,2,41.2,农村道路,530702201206,义新村民委员会,530702201206,义新村民委员会,18,530702201206,28,530702201206,30,0.5,,,20.60112381, 
9362,43081,2001020100,104,农村道路,33932,9,435.5,2,871,农村道路,530702201206,义新村民委员会,530702201206,义新村民委员会,18,530702201206,25,530702201206,30,0.5,,,435.4518991, 
9420,39733,2001020100,117,沟渠,29408,52,128.8,3.2,412.16,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,18,530702002205,17,530702002205,30,0.5,,,128.8344525, 
11232,58651,2001020100,104,农村道路,48975,11,51.7,2,103.4,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,18,530702202207,8,530702202207,30,0.5,,,51.71363256, 
11865,62530,2001020100,104,农村道路,52674,17,188.9,2,377.8,农村道路,530702205205,普勤村民委员会,530702205205,普勤村民委员会,18,530702205205,11,530702205205,30,0.5,,,188.9226416, 
12186,58840,2001020100,104,农村道路,49016,19,246.7,2,493.4,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,18,530702202207,24,530702202207,30,0.5,,,246.7308891, 
12546,61906,2001020100,104,农村道路,53562,31,59.6,3.9,232.44,农村道路,530702202210,后山村民委员会,530702202210,后山村民委员会,18,530702202210,20,530702202210,30,0.5,,,59.60481284, 
13415,60059,2001020100,104,农村道路,50564,12,26.7,3.1,82.77,农村道路,530702202209,前山村民委员会,530702202209,前山村民委员会,18,530702202209,13,530702202209,30,0.5,,,26.70785093, 
14681,64329,2001020100,104,农村道路,56147,23,24.5,3.5,85.75,农村道路,530702202204,三义村民委员会,530702202203,七河村民委员会,18,530702202204,723,530702202203,30,0.5,,,24.50943479, 
15632,63759,2001020100,104,农村道路,53516,29,52.8,3.9,205.92,农村道路,530702202210,后山村民委员会,530702202210,后山村民委员会,18,530702202210,21,530702202210,30,0.5,,,52.82085471, 
15674,62966,2001020100,104,农村道路,52720,19,131.4,2.7,354.78,农村道路,530702205205,普勤村民委员会,530702205205,普勤村民委员会,18,530702205205,14,530702205205,30,0.5,,,131.3983628, 
15699,63266,2001020100,104,农村道路,52938,27,342,2.7,923.4,农村道路,530702205205,普勤村民委员会,530702205205,普勤村民委员会,18,530702205205,20,530702205205,30,0.5,,,341.9651704, 
18448,66013,2001020100,104,农村道路,56175,31,80.4,3.5,281.4,农村道路,530702202204,三义村民委员会,530702202204,三义村民委员会,18,530702202204,22,530702202204,30,0.5,,,80.43232459, 
19058,70216,2001020100,104,农村道路,61752,16,71.2,2.5,178,农村道路,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,18,530702205202,8,530702205202,30,0.5,,,71.17167281, 
24884,37882,2001020100,117,沟渠,27525,32,34.4,2.3,79.12,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,18,530702005203,13,530702005203,30,0.5,,2015/2/7 0:00,,
25419,33272,2001020100,117,沟渠,22722,57,49.7,1.4,69.58,沟渠,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,18,530702005201,19,530702005201,30,0.5,,2015/2/6 0:00,,
28395,37567,2001020100,117,沟渠,27600,43,69.5,1.3,90.35,沟渠,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,18,530702005203,31,530702005203,30,0.5,,2015/2/7 0:00,,
36924,46888,2001020100,117,沟渠,37483,50,81,3.2,259.2,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,18,530702006202,14,530702006202,30,0.5,,2015/2/7 0:00,,
37133,48101,2001020100,117,沟渠,37726,62,25.9,1.2,31.08,沟渠,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,18,530702006202,29,530702006202,30,0.5,,2015/2/7 0:00,,
39771,15992,2001020100,104,农村道路,5224,31,157.9,5.7,900.03,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,18,530702007201,42,530702007201,30,0.5,,2015/2/8 0:00,,
45838,36560,2001020100,111,河流水面,26647,11,123.5,1.2,148.2,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,402,530702201204,30,0.5,,2016/2/13 0:00,,
45849,36962,2001020100,111,河流水面,27961,22,29.5,1.2,35.4,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,420,530702201204,30,0.5,,2016/2/13 0:00,,
45915,36901,2001020100,111,河流水面,27945,21,27.8,1.2,33.36,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,435,530702201204,30,0.5,,2016/2/13 0:00,,
45916,37478,2001020100,111,河流水面,27100,13,119.7,1.2,143.64,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,435,530702201204,30,0.5,,2016/2/13 0:00,,
45917,37765,2001020100,111,河流水面,27776,19,88,1.2,105.6,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,435,530702201204,30,0.5,,2016/2/13 0:00,,
51046,37460,2001020100,111,河流水面,27987,23,28.5,1.2,34.2,河流水面,530702201204,三古村民委员会,530702201204,三古村民委员会,18,530702201204,51,530702201204,30,0.5,,2016/3/2 0:00,,
56767,17942,2001020100,117,沟渠,7100,20,831.6,1.2,997.92,沟渠,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,18,530702007202,777,530702007202,30,0.5,,2017/1/21 0:00,,
57875,16597,2001020100,104,农村道路,6219,14,276.7,3.9,1079.13,农村道路,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,18,530702007203,852,530702007203,30,0.5,,2017/1/21 0:00,,
58588,44295,2001020100,117,沟渠,33895,61,68.7,1.4,96.18,沟渠,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,18,530702006201,35,530702006201,30,0.5,,2017/1/21 0:00,,
58589,17211,2001020100,104,农村道路,6324,24,7,3.9,27.3,农村道路,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,18,530702007203,82,530702007203,30,0.5,,2017/1/21 0:00,,
58590,16219,2001020100,104,农村道路,6233,12,160.1,5.4,864.54,农村道路,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,18,530702007203,82,530702007203,30,0.5,,2017/1/21 0:00,,
58591,16638,2001020100,104,农村道路,6306,33,293.6,5.4,1585.44,农村道路,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,18,530702007203,82,530702007203,30,0.5,,2017/1/21 0:00,,
758,10533,2001020100,104,农村道路,25,27,205.1,1.5,307.65,农村道路,530702203203,白水村民委员会,530702203203,白水村民委员会,19,530702203203,22,530702203203,30,0.5,,,205.1401504, 
1821,12295,2001020100,104,农村道路,1463,22,106.7,2.5,266.75,农村道路,530702203201,大东村民委员会,530702203201,大东村民委员会,19,530702203201,32,530702203201,30,0.5,,,106.676879, 
2546,16129,2001020100,104,农村道路,5330,15,32.8,1.7,55.76,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,19,530702004204,18,530702004204,30,0.5,,,32.77765029, 
2830,16117,2001020100,104,农村道路,5318,13,74.7,1.7,126.99,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,19,530702004204,14,530702004204,30,0.5,,,74.66145793, 
3219,16143,2001020100,104,农村道路,5344,16,339.9,1.7,577.83,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,19,530702004204,21,530702004204,30,0.5,,,339.8584693, 
3509,22508,2001020100,104,农村道路,11802,18,74.6,2.5,186.5,农村道路,530702004203,中济社区居委会,530702004203,中济社区居委会,19,530702004203,27,530702004203,30,0.5,,,74.58349831, 
4240,22496,2001020100,104,农村道路,11790,19,37.4,2.5,93.5,农村道路,530702004203,中济社区居委会,530702004203,中济社区居委会,19,530702004203,25,530702004203,30,0.5,,,37.40136359, 
5100,24941,2001020100,117,沟渠,14100,41,106.4,1.4,148.96,沟渠,530702001207,文智社区居委会,530702001207,文智社区居委会,19,530702001207,24,530702001207,30,0.5,,,106.3612018, 
5266,23945,2001020100,104,农村道路,12917,14,352.3,2.4,845.52,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,19,530702201201,12,530702201201,30,0.5,,,352.3381365, 
5655,26033,2001020100,117,沟渠,15393,30,76.9,1.9,146.11,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,19,530702004201,20,530702004201,30,0.5,,,76.89891563, 
8700,39908,2001020100,117,沟渠,29605,54,38.9,2,77.8,沟渠,530702002205,玉龙县飞地,530702002201,祥云社区居委会,19,530702002205,95,530702002201,30,0.5,,,38.89923052, 
11480,58667,2001020100,104,农村道路,48991,12,134.9,3.1,418.19,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,19,530702202207,7,530702202207,30,0.5,,,134.8949592, 
11481,58668,2001020100,104,农村道路,48992,15,198.9,3.1,616.59,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,19,530702202207,14,530702202207,30,0.5,,,198.9161579, 
11574,59267,2001020100,104,农村道路,49033,18,69.6,3,208.8,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,19,530702202207,30,530702202207,30,0.5,,,69.59705887, 
11693,60095,2001020100,104,农村道路,50466,19,240.7,2.6,625.82,农村道路,530702202206,忠义村民委员会,530702202206,忠义村民委员会,19,530702202206,25,530702202206,30,0.5,,,240.6632691, 
11955,60112,2001020100,104,农村道路,50653,16,47.3,2.7,127.71,农村道路,530702202209,前山村民委员会,530702202209,前山村民委员会,19,530702202209,28,530702202209,30,0.5,,,47.27874453, 
13065,63305,2001020100,104,农村道路,52988,26,72.7,2,145.4,农村道路,530702205205,普勤村民委员会,530702205205,普勤村民委员会,19,530702205205,15,530702205205,30,0.5,,,72.7191501, 
15262,60536,2001020100,104,农村道路,50540,13,128.2,3.7,474.34,农村道路,530702202209,前山村民委员会,530702202209,前山村民委员会,19,530702202209,21,530702202209,30,0.5,,,128.2362402, 
15936,63009,2001020100,104,农村道路,52795,24,450.7,2,901.4,农村道路,530702205205,普勤村民委员会,530702205205,普勤村民委员会,19,530702205205,15,530702205205,30,0.5,,,450.7015646, 
16363,63443,2001020100,117,沟渠,53258,33,120.4,1.7,204.68,沟渠,530702202203,七河村民委员会,530702202202,新民村民委员会,19,530702202203,229,530702202202,30,0.5,,,120.3972748, 
16405,68360,2001020100,104,农村道路,58581,17,16.4,2.5,41,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,19,530702202205,26,530702202205,30,0.5,,,16.38615404, 
16654,66991,2001020100,104,农村道路,58416,10,15.4,2.6,40.04,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,19,530702202205,22,530702202205,30,0.5,,,15.42737099, 
17359,68317,2001020100,104,农村道路,58464,14,0.3,2.6,0.78,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,19,530702202205,22,530702202205,30,0.5,,,0.341159918, 
17360,68318,2001020100,104,农村道路,58464,15,193.3,2.6,502.58,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,19,530702202205,22,530702202205,30,0.5,,,193.2928949, 
18145,67462,2001020100,104,农村道路,58587,18,689.8,2.5,1724.5,农村道路,530702202205,五峰村民委员会,530702202205,五峰村民委员会,19,530702202205,22,530702202205,30,0.5,,,689.8272459, 
